feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
f1121,f20,f3345,f4446,f5276,f60,item0,item0,item54
f1121,f20,f3345,f4446,f5276,f60,item54,item0,item55
f113,f20,f3346,f4447,f5277,f60,item0,item0,item36
f113,f20,f3346,f4447,f5277,f60,item36,item0,item36
f113,f20,f3346,f4447,f5277,f60,item36,item36,item71
f113,f20,f3346,f4447,f5277,f60,item71,item36,item71
f113,f20,f3346,f4447,f5277,f60,item71,item71,item81
f113,f20,f3346,f4447,f5277,f60,item81,item71,item139
f113,f20,f3346,f4447,f5277,f60,item139,item81,item71
f113,f20,f3346,f4447,f5277,f60,item71,item139,item71
f113,f20,f3346,f4447,f5277,f60,item71,item71,item71
f113,f20,f3346,f4447,f5277,f60,item71,item71,item71
f113,f20,f3346,f4447,f5277,f60,item71,item71,item90
f113,f20,f3346,f4447,f5277,f60,item90,item71,item90
f113,f20,f3346,f4447,f5277,f60,item90,item90,item71
f113,f20,f3346,f4447,f5277,f60,item71,item90,item78
f113,f20,f3346,f4447,f5277,f60,item78,item71,item52
f113,f20,f3346,f4447,f5277,f60,item52,item78,item132
f113,f20,f3346,f4447,f5277,f60,item132,item52,item92
f113,f20,f3346,f4447,f5277,f60,item92,item132,item18
f113,f20,f3346,f4447,f5277,f60,item18,item92,item27
f113,f20,f3346,f4447,f5277,f60,item27,item18,item27
f113,f20,f3346,f4447,f5277,f60,item27,item27,item65
f113,f20,f3346,f4447,f5277,f60,item65,item27,item28
f113,f20,f3346,f4447,f5277,f60,item28,item65,item36
f113,f20,f3346,f4447,f5277,f60,item36,item28,item80
f113,f20,f3346,f4447,f5277,f60,item80,item36,item58
f113,f20,f3346,f4447,f5277,f60,item58,item80,item58
f1181,f20,f3347,f4448,f5119,f60,item0,item0,item7
f1181,f20,f3347,f4448,f5119,f60,item7,item0,item4
f142,f20,f3159,f4449,f5130,f60,item0,item0,item146
f142,f20,f3159,f4449,f5130,f60,item146,item0,item113
f142,f20,f3159,f4449,f5130,f60,item113,item146,item14
f142,f20,f3159,f4449,f5130,f60,item14,item113,item113
f142,f20,f3159,f4449,f5130,f60,item113,item14,item118
f142,f20,f3159,f4449,f5130,f60,item118,item113,item26
f142,f20,f3159,f4449,f5130,f60,item26,item118,item163
f142,f20,f3159,f4449,f5130,f60,item163,item26,item113
f142,f20,f3159,f4449,f5130,f60,item113,item163,item118
f142,f20,f3159,f4449,f5130,f60,item118,item113,item113
f142,f20,f3159,f4449,f5130,f60,item113,item118,item146
f123,f20,f3348,f4450,f5278,f60,item0,item0,item17
f123,f20,f3348,f4450,f5278,f60,item17,item0,item5
f123,f20,f3348,f4450,f5278,f60,item5,item17,item26
f123,f20,f3348,f4450,f5278,f60,item26,item5,item3
f123,f20,f3348,f4450,f5278,f60,item3,item26,item141
f123,f20,f3348,f4450,f5278,f60,item141,item3,item27
f123,f20,f3348,f4450,f5278,f60,item27,item141,item21
f123,f20,f3348,f4450,f5278,f60,item21,item27,item20
f123,f20,f3145,f4451,f5279,f60,item0,item0,item52
f123,f20,f3145,f4451,f5279,f60,item52,item0,item27
f123,f20,f3145,f4451,f5279,f60,item27,item52,item103
f123,f20,f3145,f4451,f5279,f60,item103,item27,item18
f1182,f20,f3349,f4452,f56,f60,item0,item0,item124
f1182,f20,f3349,f4452,f56,f60,item124,item0,item13
f1183,f20,f3350,f4453,f5280,f60,item0,item0,item16
f1183,f20,f3350,f4453,f5280,f60,item16,item0,item41
f1183,f20,f3350,f4453,f5280,f60,item41,item16,item5
f1183,f20,f3350,f4453,f5280,f60,item5,item41,item5
f1183,f20,f3350,f4453,f5280,f60,item5,item5,item16
f1183,f20,f3350,f4453,f5280,f60,item16,item5,item15
f1183,f20,f3350,f4453,f5280,f60,item15,item16,item5
f1183,f20,f3350,f4453,f5280,f60,item5,item15,item26
f1183,f20,f3350,f4453,f5280,f60,item26,item5,item16
f1183,f20,f3350,f4453,f5280,f60,item16,item26,item5
f1183,f20,f3350,f4453,f5280,f60,item5,item16,item61
f193,f20,f3186,f4454,f5281,f60,item0,item0,item140
f193,f20,f3186,f4454,f5281,f60,item140,item0,item3
f193,f20,f3186,f4454,f5281,f60,item3,item140,item7
f193,f20,f3186,f4454,f5281,f60,item7,item3,item41
f193,f20,f3186,f4454,f5281,f60,item41,item7,item92
f193,f20,f3186,f4454,f5281,f60,item92,item41,item18
f193,f20,f3186,f4454,f5281,f60,item18,item92,item125
f193,f20,f3186,f4454,f5281,f60,item125,item18,item18
f193,f20,f3186,f4454,f5281,f60,item18,item125,item92
f193,f20,f3186,f4454,f5281,f60,item92,item18,item103
f193,f20,f3186,f4454,f5281,f60,item103,item92,item18
f193,f20,f3186,f4454,f5281,f60,item18,item103,item103
f193,f20,f3186,f4454,f5281,f60,item103,item18,item125
f193,f20,f3186,f4454,f5281,f60,item125,item103,item103
f193,f20,f3186,f4454,f5281,f60,item103,item125,item19
f193,f20,f3186,f4454,f5281,f60,item19,item103,item145
f193,f20,f3186,f4454,f5281,f60,item145,item19,item125
f193,f20,f3186,f4454,f5281,f60,item125,item145,item41
f193,f20,f3186,f4454,f5281,f60,item41,item125,item3
f193,f20,f3186,f4454,f5281,f60,item3,item41,item102
f193,f20,f3186,f4454,f5281,f60,item102,item3,item47
f193,f20,f3186,f4454,f5281,f60,item47,item102,item5
f193,f20,f3186,f4454,f5281,f60,item5,item47,item3
f193,f20,f3186,f4454,f5281,f60,item3,item5,item102
f193,f20,f3186,f4454,f5281,f60,item102,item3,item41
f193,f20,f3186,f4454,f5281,f60,item41,item102,item5
f193,f20,f3186,f4454,f5281,f60,item5,item41,item41
f193,f20,f3186,f4454,f5281,f60,item41,item5,item41
f193,f20,f3186,f4454,f5281,f60,item41,item41,item47
f193,f20,f3186,f4454,f5281,f60,item47,item41,item102
f193,f20,f3186,f4454,f5281,f60,item102,item47,item102
f193,f20,f3186,f4454,f5281,f60,item102,item102,item18
f193,f20,f3186,f4454,f5281,f60,item18,item102,item41
f193,f20,f3186,f4454,f5281,f60,item41,item18,item125
f193,f20,f3186,f4454,f5281,f60,item125,item41,item41
f193,f20,f3186,f4454,f5281,f60,item41,item125,item41
f143,f20,f3132,f4455,f5108,f60,item0,item0,item2
f143,f20,f3132,f4455,f5108,f60,item2,item0,item1
f143,f20,f3132,f4455,f5108,f60,item1,item2,item2
f143,f20,f3132,f4455,f5108,f60,item2,item1,item7
f143,f20,f3132,f4455,f5108,f60,item7,item2,item7
f143,f20,f3132,f4455,f5108,f60,item7,item7,item31
f143,f20,f3132,f4455,f5108,f60,item31,item7,item15
f143,f20,f3132,f4455,f5108,f60,item15,item31,item31
f143,f20,f3132,f4455,f5108,f60,item31,item15,item15
f143,f20,f3132,f4455,f5108,f60,item15,item31,item15
f143,f20,f3132,f4455,f5108,f60,item15,item15,item28
f143,f20,f3132,f4455,f5108,f60,item28,item15,item27
f143,f20,f3132,f4455,f5108,f60,item27,item28,item18
f143,f20,f3132,f4455,f5108,f60,item18,item27,item28
f143,f20,f3132,f4455,f5108,f60,item28,item18,item125
f143,f20,f3132,f4455,f5108,f60,item125,item28,item27
f1184,f237,f3351,f4456,f512,f60,item0,item0,item7
f1184,f237,f3351,f4456,f512,f60,item7,item0,item4
f1184,f237,f3351,f4456,f512,f60,item4,item7,item11
f1184,f237,f3351,f4456,f512,f60,item11,item4,item3
f145,f28,f360,f461,f555,f60,item0,item0,item42
f145,f28,f360,f461,f555,f60,item42,item0,item42
f136,f20,f3352,f4457,f5282,f60,item0,item0,item41
f136,f20,f3352,f4457,f5282,f60,item41,item0,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item25
f136,f20,f3352,f4457,f5282,f60,item25,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item25,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item5
f136,f20,f3352,f4457,f5282,f60,item5,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item5,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item26
f136,f20,f3352,f4457,f5282,f60,item26,item41,item61
f136,f20,f3352,f4457,f5282,f60,item61,item26,item62
f136,f20,f3352,f4457,f5282,f60,item62,item61,item61
f136,f20,f3352,f4457,f5282,f60,item61,item62,item41
f136,f20,f3352,f4457,f5282,f60,item41,item61,item26
f136,f20,f3352,f4457,f5282,f60,item26,item41,item102
f136,f20,f3352,f4457,f5282,f60,item102,item26,item36
f136,f20,f3352,f4457,f5282,f60,item36,item102,item47
f136,f20,f3352,f4457,f5282,f60,item47,item36,item5
f136,f20,f3352,f4457,f5282,f60,item5,item47,item47
f136,f20,f3352,f4457,f5282,f60,item47,item5,item3
f136,f20,f3352,f4457,f5282,f60,item3,item47,item26
f136,f20,f3352,f4457,f5282,f60,item26,item3,item9
f136,f20,f3352,f4457,f5282,f60,item9,item26,item104
f136,f20,f3352,f4457,f5282,f60,item104,item9,item64
f136,f20,f3352,f4457,f5282,f60,item64,item104,item104
f136,f20,f3352,f4457,f5282,f60,item104,item64,item26
f136,f20,f3352,f4457,f5282,f60,item26,item104,item41
f136,f20,f3352,f4457,f5282,f60,item41,item26,item3
f136,f20,f3352,f4457,f5282,f60,item3,item41,item4
f136,f20,f3352,f4457,f5282,f60,item4,item3,item3
f136,f20,f3352,f4457,f5282,f60,item3,item4,item3
f136,f20,f3352,f4457,f5282,f60,item3,item3,item64
f136,f20,f3352,f4457,f5282,f60,item64,item3,item36
f136,f20,f3352,f4457,f5282,f60,item36,item64,item3
f136,f20,f3352,f4457,f5282,f60,item3,item36,item3
f136,f20,f3352,f4457,f5282,f60,item3,item3,item3
f136,f20,f3352,f4457,f5282,f60,item3,item3,item41
f136,f20,f3352,f4457,f5282,f60,item41,item3,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item59
f136,f20,f3352,f4457,f5282,f60,item59,item41,item3
f136,f20,f3352,f4457,f5282,f60,item3,item59,item64
f136,f20,f3352,f4457,f5282,f60,item64,item3,item3
f136,f20,f3352,f4457,f5282,f60,item3,item64,item5
f136,f20,f3352,f4457,f5282,f60,item5,item3,item61
f136,f20,f3352,f4457,f5282,f60,item61,item5,item64
f136,f20,f3352,f4457,f5282,f60,item64,item61,item3
f136,f20,f3352,f4457,f5282,f60,item3,item64,item3
f136,f20,f3352,f4457,f5282,f60,item3,item3,item41
f136,f20,f3352,f4457,f5282,f60,item41,item3,item26
f136,f20,f3352,f4457,f5282,f60,item26,item41,item26
f136,f20,f3352,f4457,f5282,f60,item26,item26,item13
f136,f20,f3352,f4457,f5282,f60,item13,item26,item84
f136,f20,f3352,f4457,f5282,f60,item84,item13,item84
f136,f20,f3352,f4457,f5282,f60,item84,item84,item84
f136,f20,f3352,f4457,f5282,f60,item84,item84,item13
f136,f20,f3352,f4457,f5282,f60,item13,item84,item41
f136,f20,f3352,f4457,f5282,f60,item41,item13,item59
f136,f20,f3352,f4457,f5282,f60,item59,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item59,item4
f136,f20,f3352,f4457,f5282,f60,item4,item41,item7
f136,f20,f3352,f4457,f5282,f60,item7,item4,item43
f136,f20,f3352,f4457,f5282,f60,item43,item7,item5
f136,f20,f3352,f4457,f5282,f60,item5,item43,item61
f136,f20,f3352,f4457,f5282,f60,item61,item5,item60
f136,f20,f3352,f4457,f5282,f60,item60,item61,item62
f136,f20,f3352,f4457,f5282,f60,item62,item60,item61
f136,f20,f3352,f4457,f5282,f60,item61,item62,item134
f136,f20,f3352,f4457,f5282,f60,item134,item61,item60
f136,f20,f3352,f4457,f5282,f60,item60,item134,item63
f136,f20,f3352,f4457,f5282,f60,item63,item60,item59
f136,f20,f3352,f4457,f5282,f60,item59,item63,item61
f136,f20,f3352,f4457,f5282,f60,item61,item59,item36
f136,f20,f3352,f4457,f5282,f60,item36,item61,item26
f136,f20,f3352,f4457,f5282,f60,item26,item36,item41
f136,f20,f3352,f4457,f5282,f60,item41,item26,item134
f136,f20,f3352,f4457,f5282,f60,item134,item41,item59
f136,f20,f3352,f4457,f5282,f60,item59,item134,item26
f136,f20,f3352,f4457,f5282,f60,item26,item59,item64
f136,f20,f3352,f4457,f5282,f60,item64,item26,item26
f136,f20,f3352,f4457,f5282,f60,item26,item64,item45
f136,f20,f3352,f4457,f5282,f60,item45,item26,item4
f136,f20,f3352,f4457,f5282,f60,item4,item45,item59
f136,f20,f3352,f4457,f5282,f60,item59,item4,item3
f136,f20,f3352,f4457,f5282,f60,item3,item59,item36
f136,f20,f3352,f4457,f5282,f60,item36,item3,item26
f136,f20,f3352,f4457,f5282,f60,item26,item36,item64
f136,f20,f3352,f4457,f5282,f60,item64,item26,item3
f136,f20,f3352,f4457,f5282,f60,item3,item64,item5
f136,f20,f3352,f4457,f5282,f60,item5,item3,item3
f136,f20,f3352,f4457,f5282,f60,item3,item5,item41
f136,f20,f3352,f4457,f5282,f60,item41,item3,item3
f136,f20,f3352,f4457,f5282,f60,item3,item41,item5
f136,f20,f3352,f4457,f5282,f60,item5,item3,item61
f136,f20,f3352,f4457,f5282,f60,item61,item5,item62
f136,f20,f3352,f4457,f5282,f60,item62,item61,item61
f136,f20,f3352,f4457,f5282,f60,item61,item62,item60
f136,f20,f3352,f4457,f5282,f60,item60,item61,item61
f136,f20,f3352,f4457,f5282,f60,item61,item60,item59
f136,f20,f3352,f4457,f5282,f60,item59,item61,item41
f136,f20,f3352,f4457,f5282,f60,item41,item59,item61
f136,f20,f3352,f4457,f5282,f60,item61,item41,item26
f136,f20,f3352,f4457,f5282,f60,item26,item61,item36
f136,f20,f3352,f4457,f5282,f60,item36,item26,item3
f136,f20,f3352,f4457,f5282,f60,item3,item36,item64
f136,f20,f3352,f4457,f5282,f60,item64,item3,item3
f136,f20,f3352,f4457,f5282,f60,item3,item64,item35
f136,f20,f3352,f4457,f5282,f60,item35,item3,item43
f136,f20,f3352,f4457,f5282,f60,item43,item35,item7
f136,f20,f3352,f4457,f5282,f60,item7,item43,item104
f136,f20,f3352,f4457,f5282,f60,item104,item7,item47
f136,f20,f3352,f4457,f5282,f60,item47,item104,item89
f136,f20,f3352,f4457,f5282,f60,item89,item47,item104
f136,f20,f3352,f4457,f5282,f60,item104,item89,item64
f136,f20,f3352,f4457,f5282,f60,item64,item104,item102
f136,f20,f3352,f4457,f5282,f60,item102,item64,item113
f136,f20,f3352,f4457,f5282,f60,item113,item102,item112
f136,f20,f3352,f4457,f5282,f60,item112,item113,item11
f136,f20,f3352,f4457,f5282,f60,item11,item112,item89
f136,f20,f3352,f4457,f5282,f60,item89,item11,item120
f136,f20,f3352,f4457,f5282,f60,item120,item89,item112
f136,f20,f3352,f4457,f5282,f60,item112,item120,item11
f136,f20,f3352,f4457,f5282,f60,item11,item112,item144
f136,f20,f3352,f4457,f5282,f60,item144,item11,item114
f136,f20,f3352,f4457,f5282,f60,item114,item144,item118
f136,f20,f3352,f4457,f5282,f60,item118,item114,item115
f136,f20,f3352,f4457,f5282,f60,item115,item118,item89
f136,f20,f3352,f4457,f5282,f60,item89,item115,item122
f136,f20,f3352,f4457,f5282,f60,item122,item89,item7
f136,f20,f3352,f4457,f5282,f60,item7,item122,item4
f136,f20,f3352,f4457,f5282,f60,item4,item7,item5
f136,f20,f3352,f4457,f5282,f60,item5,item4,item7
f136,f20,f3352,f4457,f5282,f60,item7,item5,item61
f136,f20,f3352,f4457,f5282,f60,item61,item7,item61
f136,f20,f3352,f4457,f5282,f60,item61,item61,item62
f136,f20,f3352,f4457,f5282,f60,item62,item61,item60
f136,f20,f3352,f4457,f5282,f60,item60,item62,item61
f136,f20,f3352,f4457,f5282,f60,item61,item60,item63
f136,f20,f3352,f4457,f5282,f60,item63,item61,item59
f136,f20,f3352,f4457,f5282,f60,item59,item63,item134
f136,f20,f3352,f4457,f5282,f60,item134,item59,item5
f136,f20,f3352,f4457,f5282,f60,item5,item134,item60
f136,f20,f3352,f4457,f5282,f60,item60,item5,item62
f136,f20,f3352,f4457,f5282,f60,item62,item60,item61
f136,f20,f3352,f4457,f5282,f60,item61,item62,item63
f136,f20,f3352,f4457,f5282,f60,item63,item61,item61
f136,f20,f3352,f4457,f5282,f60,item61,item63,item134
f136,f20,f3352,f4457,f5282,f60,item134,item61,item59
f136,f20,f3352,f4457,f5282,f60,item59,item134,item5
f136,f20,f3352,f4457,f5282,f60,item5,item59,item60
f136,f20,f3352,f4457,f5282,f60,item60,item5,item61
f136,f20,f3352,f4457,f5282,f60,item61,item60,item60
f136,f20,f3352,f4457,f5282,f60,item60,item61,item62
f136,f20,f3352,f4457,f5282,f60,item62,item60,item61
f136,f20,f3352,f4457,f5282,f60,item61,item62,item5
f136,f20,f3352,f4457,f5282,f60,item5,item61,item61
f136,f20,f3352,f4457,f5282,f60,item61,item5,item41
f136,f20,f3352,f4457,f5282,f60,item41,item61,item5
f136,f20,f3352,f4457,f5282,f60,item5,item41,item5
f136,f20,f3352,f4457,f5282,f60,item5,item5,item61
f136,f20,f3352,f4457,f5282,f60,item61,item5,item63
f136,f20,f3352,f4457,f5282,f60,item63,item61,item60
f136,f20,f3352,f4457,f5282,f60,item60,item63,item62
f136,f20,f3352,f4457,f5282,f60,item62,item60,item61
f136,f20,f3352,f4457,f5282,f60,item61,item62,item59
f136,f20,f3352,f4457,f5282,f60,item59,item61,item61
f136,f20,f3352,f4457,f5282,f60,item61,item59,item134
f136,f20,f3352,f4457,f5282,f60,item134,item61,item3
f136,f20,f3352,f4457,f5282,f60,item3,item134,item45
f136,f20,f3352,f4457,f5282,f60,item45,item3,item41
f136,f20,f3352,f4457,f5282,f60,item41,item45,item3
f136,f20,f3352,f4457,f5282,f60,item3,item41,item136
f136,f20,f3352,f4457,f5282,f60,item136,item3,item45
f136,f20,f3352,f4457,f5282,f60,item45,item136,item42
f136,f20,f3352,f4457,f5282,f60,item42,item45,item136
f136,f20,f3352,f4457,f5282,f60,item136,item42,item45
f136,f20,f3352,f4457,f5282,f60,item45,item136,item42
f136,f20,f3352,f4457,f5282,f60,item42,item45,item94
f136,f20,f3352,f4457,f5282,f60,item94,item42,item94
f136,f20,f3352,f4457,f5282,f60,item94,item94,item3
f136,f20,f3352,f4457,f5282,f60,item3,item94,item35
f136,f20,f3352,f4457,f5282,f60,item35,item3,item64
f136,f20,f3352,f4457,f5282,f60,item64,item35,item3
f136,f20,f3352,f4457,f5282,f60,item3,item64,item3
f136,f20,f3352,f4457,f5282,f60,item3,item3,item41
f136,f20,f3352,f4457,f5282,f60,item41,item3,item26
f136,f20,f3352,f4457,f5282,f60,item26,item41,item89
f136,f20,f3352,f4457,f5282,f60,item89,item26,item146
f136,f20,f3352,f4457,f5282,f60,item146,item89,item113
f136,f20,f3352,f4457,f5282,f60,item113,item146,item112
f136,f20,f3352,f4457,f5282,f60,item112,item113,item89
f136,f20,f3352,f4457,f5282,f60,item89,item112,item174
f136,f20,f3352,f4457,f5282,f60,item174,item89,item113
f136,f20,f3352,f4457,f5282,f60,item113,item174,item146
f136,f20,f3352,f4457,f5282,f60,item146,item113,item11
f136,f20,f3352,f4457,f5282,f60,item11,item146,item142
f136,f20,f3352,f4457,f5282,f60,item142,item11,item12
f136,f20,f3352,f4457,f5282,f60,item12,item142,item86
f136,f20,f3352,f4457,f5282,f60,item86,item12,item144
f136,f20,f3352,f4457,f5282,f60,item144,item86,item114
f136,f20,f3352,f4457,f5282,f60,item114,item144,item14
f136,f20,f3352,f4457,f5282,f60,item14,item114,item11
f136,f20,f3352,f4457,f5282,f60,item11,item14,item113
f136,f20,f3352,f4457,f5282,f60,item113,item11,item146
f136,f20,f3352,f4457,f5282,f60,item146,item113,item85
f136,f20,f3352,f4457,f5282,f60,item85,item146,item119
f136,f20,f3352,f4457,f5282,f60,item119,item85,item120
f136,f20,f3352,f4457,f5282,f60,item120,item119,item163
f136,f20,f3352,f4457,f5282,f60,item163,item120,item118
f136,f20,f3352,f4457,f5282,f60,item118,item163,item123
f136,f20,f3352,f4457,f5282,f60,item123,item118,item38
f136,f20,f3352,f4457,f5282,f60,item38,item123,item50
f136,f20,f3352,f4457,f5282,f60,item50,item38,item48
f136,f20,f3352,f4457,f5282,f60,item48,item50,item37
f136,f20,f3352,f4457,f5282,f60,item37,item48,item39
f136,f20,f3352,f4457,f5282,f60,item39,item37,item23
f136,f20,f3352,f4457,f5282,f60,item23,item39,item3
f136,f20,f3352,f4457,f5282,f60,item3,item23,item163
f136,f20,f3352,f4457,f5282,f60,item163,item3,item37
f136,f20,f3352,f4457,f5282,f60,item37,item163,item41
f136,f20,f3352,f4457,f5282,f60,item41,item37,item84
f136,f20,f3352,f4457,f5282,f60,item84,item41,item41
f136,f20,f3352,f4457,f5282,f60,item41,item84,item41
f136,f20,f3352,f4457,f5282,f60,item41,item41,item3
f136,f20,f3352,f4457,f5282,f60,item3,item41,item113
f136,f20,f3352,f4457,f5282,f60,item113,item3,item114
f136,f20,f3352,f4457,f5282,f60,item114,item113,item118
f136,f20,f3352,f4457,f5282,f60,item118,item114,item84
f136,f20,f3352,f4457,f5282,f60,item84,item118,item115
f136,f20,f3352,f4457,f5282,f60,item115,item84,item13
f136,f20,f3352,f4457,f5282,f60,item13,item115,item116
f136,f20,f3352,f4457,f5282,f60,item116,item13,item117
f136,f20,f3352,f4457,f5282,f60,item117,item116,item46
f136,f20,f3352,f4457,f5282,f60,item46,item117,item13
f136,f20,f3352,f4457,f5282,f60,item13,item46,item42
f136,f20,f3352,f4457,f5282,f60,item42,item13,item114
f136,f20,f3352,f4457,f5282,f60,item114,item42,item148
f136,f20,f3352,f4457,f5282,f60,item148,item114,item114
f136,f20,f3352,f4457,f5282,f60,item114,item148,item115
f136,f20,f3352,f4457,f5282,f60,item115,item114,item118
f136,f20,f3352,f4457,f5282,f60,item118,item115,item118
f136,f20,f3352,f4457,f5282,f60,item118,item118,item118
f136,f20,f3352,f4457,f5282,f60,item118,item118,item118
f136,f20,f3352,f4457,f5282,f60,item118,item118,item166
f136,f20,f3352,f4457,f5282,f60,item166,item118,item13
f136,f20,f3352,f4457,f5282,f60,item13,item166,item84
f136,f20,f3352,f4457,f5282,f60,item84,item13,item46
f136,f20,f3352,f4457,f5282,f60,item46,item84,item13
f136,f20,f3352,f4457,f5282,f60,item13,item46,item46
f136,f20,f3352,f4457,f5282,f60,item46,item13,item13
f136,f20,f3352,f4457,f5282,f60,item13,item46,item116
f136,f20,f3352,f4457,f5282,f60,item116,item13,item13
f136,f20,f3352,f4457,f5282,f60,item13,item116,item117
f136,f20,f3352,f4457,f5282,f60,item117,item13,item104
f136,f20,f3352,f4457,f5282,f60,item104,item117,item9
f136,f20,f3352,f4457,f5282,f60,item9,item104,item41
f136,f20,f3352,f4457,f5282,f60,item41,item9,item114
f136,f20,f3352,f4457,f5282,f60,item114,item41,item114
f136,f20,f3352,f4457,f5282,f60,item114,item114,item148
f136,f20,f3352,f4457,f5282,f60,item148,item114,item115
f136,f20,f3352,f4457,f5282,f60,item115,item148,item13
f136,f20,f3352,f4457,f5282,f60,item13,item115,item46
f136,f20,f3352,f4457,f5282,f60,item46,item13,item13
f136,f20,f3352,f4457,f5282,f60,item13,item46,item116
f136,f20,f3352,f4457,f5282,f60,item116,item13,item118
f136,f20,f3352,f4457,f5282,f60,item118,item116,item13
f136,f20,f3352,f4457,f5282,f60,item13,item118,item114
f136,f20,f3352,f4457,f5282,f60,item114,item13,item115
f136,f20,f3352,f4457,f5282,f60,item115,item114,item13
f136,f20,f3352,f4457,f5282,f60,item13,item115,item46
f136,f20,f3352,f4457,f5282,f60,item46,item13,item13
f136,f20,f3352,f4457,f5282,f60,item13,item46,item116
f136,f20,f3352,f4457,f5282,f60,item116,item13,item13
f136,f20,f3352,f4457,f5282,f60,item13,item116,item117
f136,f20,f3352,f4457,f5282,f60,item117,item13,item84
f136,f20,f3352,f4457,f5282,f60,item84,item117,item13
f136,f20,f3352,f4457,f5282,f60,item13,item84,item118
f136,f20,f3352,f4457,f5282,f60,item118,item13,item13
f136,f20,f3352,f4457,f5282,f60,item13,item118,item41
f136,f20,f3352,f4457,f5282,f60,item41,item13,item11
f136,f20,f3352,f4457,f5282,f60,item11,item41,item142
f136,f20,f3352,f4457,f5282,f60,item142,item11,item43
f136,f20,f3352,f4457,f5282,f60,item43,item142,item7
